Child No.0, CPU Time:63, IO Time:6 
Child No.1, CPU Time:77, IO Time:5 
Child No.2, CPU Time:73, IO Time:5 
Child No.3, CPU Time:66, IO Time:2 
Child No.4, CPU Time:69, IO Time:1 
Child No.5, CPU Time:62, IO Time:7 
Child No.6, CPU Time:70, IO Time:9 
Child No.7, CPU Time:63, IO Time:6 
Child No.8, CPU Time:60, IO Time:6 
Child No.9, CPU Time:72, IO Time:6 
Time: 193, Child No.2 gets CPU time, Remaining:33, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 194, Child No.3 gets CPU time, Remaining:26, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 195, Child No.4 gets CPU time, Remaining:29, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 196, Child No.5 gets CPU time, Remaining:22, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 197, Child No.6 gets CPU time, Remaining:30, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 198, Child No.7 gets CPU time, Remaining:23, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 199, Child No.8 gets CPU time, Remaining:20, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 200, Child No.9 gets CPU time, Remaining:32, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 201, Child No.0 gets CPU time, Remaining:21, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 202, Child No.1 gets CPU time, Remaining:35, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 203, Child No.2 gets CPU time, Remaining:31, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 204, Child No.3 gets CPU time, Remaining:24, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 205, Child No.4 gets CPU time, Remaining:27, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 206, Child No.5 gets CPU time, Remaining:20, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 207, Child No.6 gets CPU time, Remaining:28, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 208, Child No.7 gets CPU time, Remaining:21, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 209, Child No.8 gets CPU time, Remaining:18, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 210, Child No.9 gets CPU time, Remaining:30, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 211, Child No.0 gets CPU time, Remaining:19, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 212, Child No.1 gets CPU time, Remaining:33, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 213, Child No.2 gets CPU time, Remaining:29, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 214, Child No.3 gets CPU time, Remaining:22, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 215, Child No.4 gets CPU time, Remaining:25, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 216, Child No.5 gets CPU time, Remaining:18, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 217, Child No.6 gets CPU time, Remaining:26, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 218, Child No.7 gets CPU time, Remaining:19, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 219, Child No.8 gets CPU time, Remaining:16, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 220, Child No.9 gets CPU time, Remaining:28, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 221, Child No.0 gets CPU time, Remaining:17, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 222, Child No.1 gets CPU time, Remaining:31, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 223, Child No.2 gets CPU time, Remaining:27, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 224, Child No.3 gets CPU time, Remaining:20, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 225, Child No.4 gets CPU time, Remaining:23, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 226, Child No.5 gets CPU time, Remaining:16, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 227, Child No.6 gets CPU time, Remaining:24, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 228, Child No.7 gets CPU time, Remaining:17, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 229, Child No.8 gets CPU time, Remaining:14, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 230, Child No.9 gets CPU time, Remaining:26, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 231, Child No.0 gets CPU time, Remaining:15, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 232, Child No.1 gets CPU time, Remaining:29, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 233, Child No.2 gets CPU time, Remaining:25, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 234, Child No.3 gets CPU time, Remaining:18, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 235, Child No.4 gets CPU time, Remaining:21, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 236, Child No.5 gets CPU time, Remaining:14, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 237, Child No.6 gets CPU time, Remaining:22, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 238, Child No.7 gets CPU time, Remaining:15, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 239, Child No.8 gets CPU time, Remaining:12, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 240, Child No.9 gets CPU time, Remaining:24, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 241, Child No.0 gets CPU time, Remaining:13, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 242, Child No.1 gets CPU time, Remaining:27, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 243, Child No.2 gets CPU time, Remaining:23, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 244, Child No.3 gets CPU time, Remaining:16, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 245, Child No.4 gets CPU time, Remaining:19, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 246, Child No.5 gets CPU time, Remaining:12, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 247, Child No.6 gets CPU time, Remaining:20, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 248, Child No.7 gets CPU time, Remaining:13, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 249, Child No.8 gets CPU time, Remaining:10, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 250, Child No.9 gets CPU time, Remaining:22, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 251, Child No.0 gets CPU time, Remaining:11, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 252, Child No.1 gets CPU time, Remaining:25, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 253, Child No.2 gets CPU time, Remaining:21, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 254, Child No.3 gets CPU time, Remaining:14, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 255, Child No.4 gets CPU time, Remaining:17, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 256, Child No.5 gets CPU time, Remaining:10, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 257, Child No.6 gets CPU time, Remaining:18, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 258, Child No.7 gets CPU time, Remaining:11, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 259, Child No.8 gets CPU time, Remaining:8, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 260, Child No.9 gets CPU time, Remaining:20, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 261, Child No.0 gets CPU time, Remaining:9, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 262, Child No.1 gets CPU time, Remaining:23, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 263, Child No.2 gets CPU time, Remaining:19, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 264, Child No.3 gets CPU time, Remaining:12, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 265, Child No.4 gets CPU time, Remaining:15, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 266, Child No.5 gets CPU time, Remaining:8, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 267, Child No.6 gets CPU time, Remaining:16, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 268, Child No.7 gets CPU time, Remaining:9, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 269, Child No.8 gets CPU time, Remaining:6, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 270, Child No.9 gets CPU time, Remaining:18, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 271, Child No.0 gets CPU time, Remaining:7, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 272, Child No.1 gets CPU time, Remaining:21, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 273, Child No.2 gets CPU time, Remaining:17, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 274, Child No.3 gets CPU time, Remaining:10, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 275, Child No.4 gets CPU time, Remaining:13, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 276, Child No.5 gets CPU time, Remaining:6, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 277, Child No.6 gets CPU time, Remaining:14, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 278, Child No.7 gets CPU time, Remaining:7, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 279, Child No.8 gets CPU time, Remaining:4, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 280, Child No.9 gets CPU time, Remaining:16, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 281, Child No.0 gets CPU time, Remaining:5, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 282, Child No.1 gets CPU time, Remaining:19, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 283, Child No.2 gets CPU time, Remaining:15, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 284, Child No.3 gets CPU time, Remaining:8, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 285, Child No.4 gets CPU time, Remaining:11, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 286, Child No.5 gets CPU time, Remaining:4, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 287, Child No.6 gets CPU time, Remaining:12, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 288, Child No.7 gets CPU time, Remaining:5, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 289, Child No.8 gets CPU time, Remaining:2, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 290, Child No.9 gets CPU time, Remaining:14, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 291, Child No.0 gets CPU time, Remaining:3, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 292, Child No.1 gets CPU time, Remaining:17, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 293, Child No.2 gets CPU time, Remaining:13, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 294, Child No.3 gets CPU time, Remaining:6, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 295, Child No.4 gets CPU time, Remaining:9, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 296, Child No.5 gets CPU time, Remaining:2, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 297, Child No.6 gets CPU time, Remaining:10, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 298, Child No.7 gets CPU time, Remaining:3, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 299, Child No.8 gets CPU time, Remaining:0, Run Queue: 9 0 1 2 3 4 5 6 7 8 IO Wait Queue: 
Time: 300, Child No.9 gets CPU time, Remaining:12, Run Queue: 0 1 2 3 4 5 6 7 8 9 IO Wait Queue: 
Time: 301, Child No.0 gets CPU time, Remaining:1, Run Queue: 1 2 3 4 5 6 7 8 9 0 IO Wait Queue: 
Time: 302, Child No.1 gets CPU time, Remaining:15, Run Queue: 2 3 4 5 6 7 8 9 0 1 IO Wait Queue: 
Time: 303, Child No.2 gets CPU time, Remaining:11, Run Queue: 3 4 5 6 7 8 9 0 1 2 IO Wait Queue: 
Time: 304, Child No.3 gets CPU time, Remaining:4, Run Queue: 4 5 6 7 8 9 0 1 2 3 IO Wait Queue: 
Time: 305, Child No.4 gets CPU time, Remaining:7, Run Queue: 5 6 7 8 9 0 1 2 3 4 IO Wait Queue: 
Time: 306, Child No.5 gets CPU time, Remaining:0, Run Queue: 6 7 8 9 0 1 2 3 4 5 IO Wait Queue: 
Time: 307, Child No.6 gets CPU time, Remaining:8, Run Queue: 7 8 9 0 1 2 3 4 5 6 IO Wait Queue: 
Time: 308, Child No.7 gets CPU time, Remaining:1, Run Queue: 8 9 0 1 2 3 4 5 6 7 IO Wait Queue: 
Time: 309, Child No.8 gets CPU time, Remaining:0, Run Queue: 9 0 1 2 3 4 5 6 7 IO Wait Queue: 8 
Time: 310, Child No.9 gets CPU time, Remaining:10, Run Queue: 0 1 2 3 4 5 6 7 9 IO Wait Queue: 8 
Time: 311, Child No.0 gets CPU time, Remaining:0, Run Queue: 1 2 3 4 5 6 7 9 0 IO Wait Queue: 
Time: 312, Child No.1 gets CPU time, Remaining:13, Run Queue: 2 3 4 5 6 7 9 0 1 IO Wait Queue: 
Time: 313, Child No.2 gets CPU time, Remaining:9, Run Queue: 3 4 5 6 7 9 0 1 2 IO Wait Queue: 
Time: 314, Child No.3 gets CPU time, Remaining:2, Run Queue: 4 5 6 7 9 0 1 2 3 IO Wait Queue: 
Time: 315, Child No.4 gets CPU time, Remaining:5, Run Queue: 5 6 7 9 0 1 2 3 4 IO Wait Queue: 
Time: 316, Child No.5 gets CPU time, Remaining:0, Run Queue: 6 7 9 0 1 2 3 4 IO Wait Queue: 5 
Time: 317, Child No.6 gets CPU time, Remaining:6, Run Queue: 7 9 0 1 2 3 4 6 IO Wait Queue: 5 
Time: 318, Child No.7 gets CPU time, Remaining:0, Run Queue: 9 0 1 2 3 4 6 7 IO Wait Queue: 5 
Time: 319, Child No.9 gets CPU time, Remaining:8, Run Queue: 0 1 2 3 4 6 7 9 IO Wait Queue: 
Time: 320, Child No.0 gets CPU time, Remaining:0, Run Queue: 1 2 3 4 6 7 9 IO Wait Queue: 0 
Time: 321, Child No.1 gets CPU time, Remaining:11, Run Queue: 2 3 4 6 7 9 1 IO Wait Queue: 0 
Time: 322, Child No.2 gets CPU time, Remaining:7, Run Queue: 3 4 6 7 9 1 2 IO Wait Queue: 
Time: 323, Child No.3 gets CPU time, Remaining:0, Run Queue: 4 6 7 9 1 2 3 IO Wait Queue: 
Time: 324, Child No.4 gets CPU time, Remaining:3, Run Queue: 6 7 9 1 2 3 4 IO Wait Queue: 
Time: 325, Child No.6 gets CPU time, Remaining:4, Run Queue: 7 9 1 2 3 4 6 IO Wait Queue: 
Time: 326, Child No.7 gets CPU time, Remaining:0, Run Queue: 9 1 2 3 4 6 IO Wait Queue: 7 
Time: 327, Child No.9 gets CPU time, Remaining:6, Run Queue: 1 2 3 4 6 9 IO Wait Queue: 7 
Time: 328, Child No.1 gets CPU time, Remaining:9, Run Queue: 2 3 4 6 9 1 IO Wait Queue: 
Time: 329, Child No.2 gets CPU time, Remaining:5, Run Queue: 3 4 6 9 1 2 IO Wait Queue: 
Time: 330, Child No.3 gets CPU time, Remaining:0, Run Queue: 4 6 9 1 2 IO Wait Queue: 
Time: 331, Child No.4 gets CPU time, Remaining:1, Run Queue: 6 9 1 2 4 IO Wait Queue: 
Time: 332, Child No.6 gets CPU time, Remaining:2, Run Queue: 9 1 2 4 6 IO Wait Queue: 
Time: 333, Child No.9 gets CPU time, Remaining:4, Run Queue: 1 2 4 6 9 IO Wait Queue: 
Time: 334, Child No.1 gets CPU time, Remaining:7, Run Queue: 2 4 6 9 1 IO Wait Queue: 
Time: 335, Child No.2 gets CPU time, Remaining:3, Run Queue: 4 6 9 1 2 IO Wait Queue: 
Time: 336, Child No.4 gets CPU time, Remaining:0, Run Queue: 6 9 1 2 4 IO Wait Queue: 
Time: 337, Child No.6 gets CPU time, Remaining:0, Run Queue: 9 1 2 4 6 IO Wait Queue: 
Time: 338, Child No.9 gets CPU time, Remaining:2, Run Queue: 1 2 4 6 9 IO Wait Queue: 
Time: 339, Child No.1 gets CPU time, Remaining:5, Run Queue: 2 4 6 9 1 IO Wait Queue: 
Time: 340, Child No.2 gets CPU time, Remaining:1, Run Queue: 4 6 9 1 2 IO Wait Queue: 
Time: 341, Child No.4 gets CPU time, Remaining:0, Run Queue: 6 9 1 2 IO Wait Queue: 
Time: 342, Child No.6 gets CPU time, Remaining:0, Run Queue: 9 1 2 IO Wait Queue: 6 
Time: 343, Child No.9 gets CPU time, Remaining:0, Run Queue: 1 2 9 IO Wait Queue: 6 
Time: 344, Child No.1 gets CPU time, Remaining:3, Run Queue: 2 9 1 IO Wait Queue: 6 
Time: 345, Child No.2 gets CPU time, Remaining:0, Run Queue: 9 1 2 IO Wait Queue: 6 
Time: 346, Child No.9 gets CPU time, Remaining:0, Run Queue: 1 2 IO Wait Queue: 9 
Time: 347, Child No.1 gets CPU time, Remaining:1, Run Queue: 2 1 IO Wait Queue: 9 
Time: 348, Child No.2 gets CPU time, Remaining:0, Run Queue: 1 IO Wait Queue: 2 9 
Time: 349, Child No.1 gets CPU time, Remaining:0, Run Queue: 1 IO Wait Queue: 9 2 
Time: 350, Child No.1 gets CPU time, Remaining:0, Run Queue: IO Wait Queue: 2 1 
Time: 351, IO Wait Queue: 1 2 
Time: 352, IO Wait Queue: 2 1 
Time: 353, IO Wait Queue: 1 
Time: 354, IO Wait Queue: 1 
Time: 355, IO Wait Queue: 
